username,anime_id,my_watched_episodes,my_start_date,my_finish_date,my_score,my_status,my_rewatching,my_rewatching_ep,my_last_updated,my_tags
Slimak,30694,62,0000-00-00,0000-00-00,0,1,0.0,0,2016-10-17 19:41:09,
Slimak,73,13,0000-00-00,2009-04-14,9,2,0.0,0,2009-04-14 06:55:42,
Slimak,79,15,0000-00-00,0000-00-00,0,1,0.0,0,2011-12-20 18:41:02,
Slimak,133,12,0000-00-00,0000-00-00,8,2,0.0,0,2008-05-19 06:33:03,
Slimak,174,24,0000-00-00,0000-00-00,7,2,0.0,0,2008-05-19 14:07:11,
Slimak,223,153,0000-00-00,0000-00-00,8,2,0.0,0,2008-05-19 06:48:52,
Slimak,246,0,0000-00-00,0000-00-00,0,6,0.0,0,2009-03-09 11:01:57,
Slimak,330,8,0000-00-00,0000-00-00,0,1,0.0,0,2012-02-06 17:39:45,
Slimak,376,1,0000-00-00,0000-00-00,9,2,0.0,0,2008-05-19 06:31:01,
Slimak,389,6,0000-00-00,0000-00-00,8,2,0.0,0,2011-10-22 19:09:51,
Slimak,404,0,0000-00-00,0000-00-00,0,6,0.0,0,2011-09-17 16:02:38,
Slimak,469,0,0000-00-00,0000-00-00,0,6,0.0,0,2012-02-06 19:43:44,
Slimak,894,1,0000-00-00,0000-00-00,6,2,0.0,0,2008-06-01 07:19:40,
Slimak,969,8,0000-00-00,0000-00-00,0,1,0.0,0,2013-01-30 19:52:46,
Slimak,1015,1,0000-00-00,0000-00-00,7,2,0.0,0,2009-04-11 14:40:33,
Slimak,1195,13,0000-00-00,2010-11-23,8,2,,0,2010-11-23 21:20:24,
Slimak,1530,4,0000-00-00,0000-00-00,0,1,,0,2011-08-14 13:26:02,
Slimak,1559,50,0000-00-00,2009-07-18,9,2,,0,2009-07-18 11:15:14,
Slimak,1606,52,0000-00-00,2011-07-28,8,2,,0,2011-07-28 19:37:31,
Slimak,1691,24,0000-00-00,0000-00-00,7,2,0.0,0,2008-05-19 06:33:32,
Slimak,1722,0,0000-00-00,0000-00-00,0,6,0.0,0,2008-05-22 19:57:40,
Slimak,1815,1,0000-00-00,0000-00-00,7,2,0.0,0,2008-06-06 16:55:26,
Slimak,1840,12,0000-00-00,2010-11-24,8,2,,0,2010-11-24 14:47:59,
Slimak,2494,12,0000-00-00,2009-09-17,8,2,,0,2009-09-17 08:00:19,
Slimak,2602,0,0000-00-00,0000-00-00,0,6,0.0,0,2010-03-07 11:28:01,
Slimak,2993,13,0000-00-00,0000-00-00,9,2,0.0,0,2008-05-19 07:30:05,
Slimak,3359,1,0000-00-00,0000-00-00,0,1,0.0,0,2010-09-29 16:25:42,
Slimak,3712,12,0000-00-00,2010-11-25,8,2,,0,2010-11-25 15:49:53,
Slimak,4163,2,0000-00-00,2011-10-18,7,2,,0,2011-10-18 10:27:13,
Slimak,4214,13,0000-00-00,2009-01-04,9,2,0.0,0,2009-01-04 11:12:55,
Slimak,4581,0,0000-00-00,0000-00-00,0,6,0.0,0,2010-05-16 11:37:09,
Slimak,4719,10,0000-00-00,0000-00-00,0,1,0.0,0,2012-10-17 20:06:42,
Slimak,4884,26,0000-00-00,2009-12-24,7,2,,0,2009-12-24 16:39:10,
Slimak,4999,12,0000-00-00,2009-11-02,8,2,,0,2009-11-02 10:04:29,
Slimak,5079,23,0000-00-00,2009-12-17,9,2,,0,2009-12-17 22:57:58,
Slimak,5112,0,0000-00-00,0000-00-00,0,6,0.0,0,2010-12-17 22:28:29,
Slimak,5277,13,0000-00-00,2010-09-28,7,2,,0,2010-09-28 07:06:11,
Slimak,5667,6,0000-00-00,2010-12-15,8,2,0.0,0,2010-12-15 22:21:46,
Slimak,6033,97,0000-00-00,2011-03-29,9,2,,0,2011-03-29 07:26:57,
Slimak,6201,7,0000-00-00,0000-00-00,0,1,0.0,0,2012-10-14 18:50:52,
Slimak,6213,1,0000-00-00,0000-00-00,0,1,0.0,0,2010-10-31 13:30:40,
Slimak,6512,12,0000-00-00,2009-12-18,9,2,,0,2009-12-18 11:36:06,
Slimak,6773,5,0000-00-00,0000-00-00,0,1,0.0,0,2011-11-12 10:16:16,
Slimak,7593,12,0000-00-00,2010-12-21,7,2,,0,2010-12-21 10:28:00,
Slimak,8407,12,0000-00-00,2011-12-23,8,2,0.0,0,2011-12-23 10:29:36,
Slimak,3653,24,0000-00-00,2010-01-03,8,2,,0,2010-01-03 11:43:10,
Slimak,6634,2,0000-00-00,0000-00-00,0,1,0.0,0,2010-09-27 19:46:19,
Slimak,7592,24,0000-00-00,2011-03-02,8,2,,0,2011-03-02 16:35:34,
Slimak,8630,12,0000-00-00,2011-08-03,8,2,,0,2011-08-03 18:42:47,
Slimak,9041,12,0000-00-00,2011-09-18,8,2,,0,2011-09-18 09:53:15,
Slimak,9379,0,0000-00-00,0000-00-00,0,6,0.0,0,2012-10-14 11:33:51,
Slimak,9941,0,0000-00-00,0000-00-00,0,6,0.0,0,2012-02-28 12:42:44,
Slimak,10049,22,0000-00-00,0000-00-00,0,1,0.0,0,2011-12-08 10:02:11,
Slimak,10156,9,0000-00-00,0000-00-00,0,1,0.0,0,2011-09-06 10:48:06,
Slimak,10396,0,0000-00-00,0000-00-00,0,6,0.0,0,2011-10-19 12:29:18,
Slimak,11021,15,0000-00-00,0000-00-00,0,1,0.0,0,2012-10-24 06:59:44,
Slimak,12967,12,0000-00-00,0000-00-00,7,2,0.0,0,2013-02-28 18:28:15,
Slimak,13161,12,0000-00-00,2012-10-02,8,2,,0,2012-10-02 17:34:19,
Slimak,16668,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-08-15 09:24:26,
Slimak,17265,25,0000-00-00,0000-00-00,8,2,0.0,0,2016-07-18 19:32:46,
Slimak,18677,0,0000-00-00,0000-00-00,0,6,0.0,0,2013-12-13 19:31:26,
Slimak,19769,12,0000-00-00,0000-00-00,8,2,0.0,0,2014-06-26 19:36:32,
Slimak,20847,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-01-12 20:57:42,
Slimak,479,1,0000-00-00,0000-00-00,0,6,0.0,0,2011-02-27 12:25:01,
Slimak,4744,12,0000-00-00,0000-00-00,5,2,,0,2011-12-01 19:59:36,
Slimak,5781,13,0000-00-00,2011-11-28,9,2,,0,2011-11-28 18:03:31,
Slimak,6324,12,0000-00-00,0000-00-00,7,2,,0,2011-11-26 08:41:24,
Slimak,6547,10,0000-00-00,0000-00-00,0,1,0.0,0,2010-06-06 11:43:57,
Slimak,8277,12,0000-00-00,0000-00-00,8,2,0.0,0,2011-10-30 09:12:11,
Slimak,8536,5,0000-00-00,0000-00-00,0,6,0.0,0,2012-05-07 15:42:11,
Slimak,9181,10,0000-00-00,0000-00-00,0,1,0.0,0,2010-12-17 21:16:23,
Slimak,9367,12,0000-00-00,2011-04-09,8,2,,0,2011-04-09 15:30:15,
Slimak,10213,12,0000-00-00,2012-03-28,8,2,,0,2012-03-29 05:35:06,
Slimak,11319,10,0000-00-00,0000-00-00,0,1,0.0,0,2012-03-13 09:04:56,
Slimak,15377,2,0000-00-00,0000-00-00,0,1,,0,2013-05-25 16:28:49,
Slimak,15451,12,0000-00-00,0000-00-00,7,2,0.0,0,2013-09-29 09:23:13,
Slimak,18247,0,0000-00-00,0000-00-00,0,6,0.0,0,2013-12-13 19:33:13,
Slimak,21881,20,0000-00-00,0000-00-00,0,1,0.0,0,2014-11-29 14:46:58,
Slimak,22043,34,0000-00-00,0000-00-00,0,1,0.0,0,2014-11-29 14:48:39,
Slimak,23321,25,0000-00-00,0000-00-00,8,2,0.0,0,2016-07-24 18:13:43,
Slimak,24703,12,0000-00-00,0000-00-00,8,2,0.0,0,2016-01-12 21:21:08,
Slimak,30296,12,0000-00-00,0000-00-00,8,2,0.0,0,2016-09-09 20:27:56,
Slimak,34662,15,0000-00-00,0000-00-00,0,1,0.0,0,2018-02-01 19:39:45,
Slimak,238,42,0000-00-00,2009-12-14,7,2,,0,2009-12-14 11:40:39,
Slimak,250,22,0000-00-00,0000-00-00,0,1,0.0,0,2012-05-03 09:09:16,
Slimak,287,0,0000-00-00,0000-00-00,0,6,0.0,0,2008-05-22 09:50:05,
Slimak,459,1,0000-00-00,0000-00-00,7,2,0.0,0,2008-05-19 06:38:12,
Slimak,591,12,0000-00-00,0000-00-00,8,2,0.0,0,2008-05-19 06:22:05,
Slimak,882,1,0000-00-00,0000-00-00,7,2,0.0,0,2009-02-17 22:50:26,
Slimak,886,12,0000-00-00,0000-00-00,8,2,0.0,0,2008-05-19 06:22:44,
Slimak,935,24,0000-00-00,2008-08-27,8,2,0.0,0,2008-08-27 09:30:57,
Slimak,937,1,0000-00-00,0000-00-00,7,2,0.0,0,2008-06-27 10:47:50,
Slimak,1250,5,0000-00-00,0000-00-00,0,1,0.0,0,2010-11-02 08:40:33,
Slimak,1519,12,0000-00-00,0000-00-00,7,2,0.0,0,2008-05-19 06:27:32,
Slimak,1944,6,0000-00-00,0000-00-00,9,2,0.0,0,2012-07-27 21:36:22,
Slimak,2746,1,0000-00-00,0000-00-00,7,2,0.0,0,2008-06-22 10:50:50,
Slimak,2772,26,0000-00-00,0000-00-00,7,2,,0,2009-10-21 15:49:21,
Slimak,3667,2,0000-00-00,0000-00-00,0,6,0.0,0,2012-08-01 12:32:50,
Slimak,4549,13,0000-00-00,2012-06-22,7,2,,0,2012-06-22 11:55:39,
Slimak,4901,1,0000-00-00,0000-00-00,0,1,0.0,0,2012-04-17 10:08:54,
Slimak,4970,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-01-12 20:55:31,
Slimak,5039,12,0000-00-00,2011-11-24,7,2,0.0,0,2011-11-24 18:33:35,
Slimak,5356,10,0000-00-00,0000-00-00,0,1,0.0,0,2012-01-24 13:31:55,
Slimak,6171,13,0000-00-00,2010-10-18,7,2,,0,2010-10-18 20:47:50,
Slimak,6895,12,0000-00-00,0000-00-00,7,2,,0,2010-11-21 19:45:14,
Slimak,7338,4,0000-00-00,0000-00-00,7,2,0.0,0,2011-11-04 09:49:39,
Slimak,9065,3,0000-00-00,0000-00-00,0,1,0.0,0,2010-11-21 20:50:13,
Slimak,9130,13,0000-00-00,2012-02-02,7,2,,0,2012-02-02 18:50:55,
Slimak,9750,3,0000-00-00,0000-00-00,0,1,0.0,0,2011-11-20 12:03:42,
Slimak,10073,1,0000-00-00,0000-00-00,0,1,0.0,0,2015-01-20 10:37:31,
Slimak,10490,3,0000-00-00,0000-00-00,0,1,0.0,0,2012-06-15 14:12:02,
Slimak,10578,5,0000-00-00,0000-00-00,0,1,0.0,0,2012-02-14 16:34:46,
Slimak,12293,13,0000-00-00,2012-09-30,7,2,,0,2012-09-30 10:49:37,
Slimak,12317,3,0000-00-00,0000-00-00,0,6,0.0,0,2012-07-28 14:36:00,
Slimak,18277,11,0000-00-00,0000-00-00,0,1,0.0,0,2016-09-02 20:19:48,
Slimak,27631,13,0000-00-00,0000-00-00,6,2,0.0,0,2017-12-27 22:09:04,
Slimak,27991,13,0000-00-00,0000-00-00,6,2,0.0,0,2016-08-10 19:32:53,
Slimak,738,2,0000-00-00,0000-00-00,0,1,0.0,0,2011-10-22 20:36:40,
Slimak,2130,2,0000-00-00,0000-00-00,0,6,0.0,0,2011-11-12 15:26:13,
Slimak,5342,0,0000-00-00,0000-00-00,0,6,0.0,0,2010-03-12 19:14:33,
Slimak,5675,0,0000-00-00,0000-00-00,0,6,0.0,0,2012-07-27 19:43:19,
Slimak,6030,24,0000-00-00,2011-02-11,6,2,,0,2011-02-11 20:45:10,
Slimak,6637,1,0000-00-00,0000-00-00,7,2,0.0,0,2010-12-05 18:41:01,
Slimak,9330,0,0000-00-00,0000-00-00,0,6,0.0,0,2012-05-14 17:13:34,
Slimak,11499,6,0000-00-00,0000-00-00,0,1,0.0,0,2012-05-17 10:34:43,
Slimak,11933,12,0000-00-00,0000-00-00,8,2,0.0,0,2012-09-25 14:27:51,
Slimak,17505,26,0000-00-00,0000-00-00,8,2,0.0,0,2013-10-13 12:05:30,
Slimak,22877,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-09-06 20:30:52,
Slimak,5593,0,0000-00-00,0000-00-00,0,6,0.0,0,2012-07-27 19:43:29,
Slimak,16904,1,0000-00-00,0000-00-00,7,2,0.0,0,2016-08-03 18:42:54,
Slimak,30205,2,0000-00-00,0000-00-00,0,1,0.0,0,2016-09-03 21:44:12,
Slimak,8,0,0000-00-00,0000-00-00,0,6,,0,2009-11-16 10:38:34,
Slimak,67,24,0000-00-00,2008-11-02,5,2,0.0,0,2008-11-02 13:23:16,
Slimak,166,26,0000-00-00,0000-00-00,7,2,0.0,0,2008-05-19 06:40:38,
Slimak,175,26,0000-00-00,2009-01-12,7,2,0.0,0,2009-01-12 10:55:43,
Slimak,230,0,0000-00-00,0000-00-00,0,6,0.0,0,2010-08-01 12:05:23,
Slimak,306,3,0000-00-00,0000-00-00,0,1,0.0,0,2011-01-01 19:24:41,
Slimak,581,0,0000-00-00,0000-00-00,0,6,0.0,0,2010-03-12 19:24:30,
Slimak,618,13,0000-00-00,0000-00-00,8,2,0.0,0,2008-06-17 11:13:29,
Slimak,820,0,0000-00-00,0000-00-00,0,6,0.0,0,2013-03-12 19:32:24,
Slimak,878,0,0000-00-00,0000-00-00,0,6,0.0,0,2011-10-17 09:08:13,
Slimak,884,1,0000-00-00,0000-00-00,9,2,0.0,0,2008-06-11 10:25:37,
Slimak,910,0,0000-00-00,0000-00-00,0,6,0.0,0,2010-12-05 19:19:36,
Slimak,1167,12,0000-00-00,0000-00-00,6,2,0.0,0,2008-06-10 22:36:02,
Slimak,1622,1,0000-00-00,0000-00-00,2,2,0.0,0,2008-06-16 21:00:22,
Slimak,1704,0,0000-00-00,0000-00-00,0,6,0.0,0,2011-10-09 15:05:38,
Slimak,2685,0,0000-00-00,0000-00-00,0,6,0.0,0,2010-02-19 17:48:32,
Slimak,4151,13,0000-00-00,2009-04-18,6,2,0.0,0,2009-04-18 07:59:40,
Slimak,5226,26,0000-00-00,0000-00-00,7,2,0.0,0,2013-03-15 22:29:34,
Slimak,5883,5,0000-00-00,0000-00-00,0,1,0.0,0,2010-05-15 07:23:21,
Slimak,6500,24,0000-00-00,2010-09-09,7,2,,0,2010-09-09 09:38:45,
Slimak,8449,9,0000-00-00,0000-00-00,0,1,,0,2010-12-18 23:52:12,
Slimak,9736,6,0000-00-00,0000-00-00,0,1,0.0,0,2012-07-01 17:13:39,
Slimak,9834,11,0000-00-00,0000-00-00,0,1,0.0,0,2012-10-12 07:25:40,
Slimak,9936,12,0000-00-00,0000-00-00,7,2,,0,2012-04-19 18:58:07,
Slimak,10308,13,0000-00-00,2012-02-12,7,2,,0,2012-02-12 16:14:33,
Slimak,11241,12,0000-00-00,2012-04-02,7,2,,0,2012-04-02 16:11:20,
Slimak,11837,13,0000-00-00,2012-07-04,7,2,,0,2012-07-04 15:12:03,
Slimak,15109,0,0000-00-00,0000-00-00,0,6,0.0,0,2015-03-22 17:04:27,
Slimak,17389,39,0000-00-00,0000-00-00,9,2,0.0,0,2016-01-11 10:25:58,
Slimak,19855,0,0000-00-00,0000-00-00,0,6,0.0,0,2014-12-28 19:07:41,
Slimak,22547,2,0000-00-00,0000-00-00,0,1,0.0,0,2016-01-13 17:10:00,
Slimak,22777,61,0000-00-00,0000-00-00,7,2,0.0,0,2016-07-24 19:00:52,
Slimak,24699,0,0000-00-00,0000-00-00,0,6,0.0,0,2015-03-22 13:36:00,
Slimak,26123,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-01-12 21:21:37,
Slimak,29758,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-08-15 10:44:56,
Slimak,31904,10,0000-00-00,0000-00-00,7,2,0.0,0,2016-09-06 20:20:24,
Slimak,32370,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-01-12 20:36:05,
Slimak,34451,12,0000-00-00,0000-00-00,7,2,0.0,0,2017-12-25 12:16:12,
MistButterfly,21,808,0000-00-00,0000-00-00,0,1,,0,2018-04-04 20:55:34,
MistButterfly,59,26,0000-00-00,0000-00-00,6,2,0.0,0,2013-12-23 22:27:59,
MistButterfly,74,26,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-26 13:54:21,
MistButterfly,120,26,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 13:54:11,
MistButterfly,178,26,0000-00-00,0000-00-00,5,2,0.0,0,2015-08-01 12:50:12,
MistButterfly,210,161,0000-00-00,0000-00-00,7,2,0.0,0,2013-05-29 11:25:50,
MistButterfly,232,70,0000-00-00,0000-00-00,9,2,0.0,0,2013-04-26 19:16:09,
MistButterfly,249,167,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-26 19:19:26,
MistButterfly,269,366,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 15:19:34,
MistButterfly,721,0,0000-00-00,0000-00-00,0,3,0.0,0,2014-04-08 08:28:50,
MistButterfly,853,26,0000-00-00,0000-00-00,9,2,0.0,0,2013-04-26 14:02:42,
MistButterfly,857,25,0000-00-00,0000-00-00,7,2,0.0,0,2016-03-23 19:31:06,
MistButterfly,957,39,0000-00-00,0000-00-00,8,2,0.0,0,2013-06-16 22:53:46,
MistButterfly,1557,26,0000-00-00,0000-00-00,7,2,0.0,0,2013-11-10 20:57:15,
MistButterfly,1571,25,0000-00-00,0000-00-00,7,2,0.0,0,2014-06-22 09:45:39,
MistButterfly,1579,25,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-27 22:31:34,
MistButterfly,1698,23,0000-00-00,0000-00-00,8,2,0.0,0,2013-10-17 19:57:33,
MistButterfly,1735,490,0000-00-00,0000-00-00,0,1,0.0,0,2016-11-28 15:59:37,
MistButterfly,1914,39,0000-00-00,0000-00-00,8,2,0.0,0,2013-06-16 22:53:54,
MistButterfly,1974,0,0000-00-00,0000-00-00,0,6,0.0,0,2015-05-09 16:46:56,
MistButterfly,2104,26,0000-00-00,0000-00-00,6,2,0.0,0,2014-12-12 13:54:42,
MistButterfly,2787,24,0000-00-00,0000-00-00,7,2,0.0,0,2014-07-25 20:03:18,
MistButterfly,3092,12,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 14:26:55,
MistButterfly,3731,25,0000-00-00,0000-00-00,6,2,0.0,0,2015-04-07 13:23:44,
MistButterfly,4224,25,0000-00-00,0000-00-00,9,2,0.0,0,2015-08-07 09:18:37,
MistButterfly,4477,11,0000-00-00,0000-00-00,8,2,0.0,0,2014-06-22 09:48:07,
MistButterfly,4722,25,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-27 22:32:28,
MistButterfly,4814,12,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 14:27:05,
MistButterfly,5262,51,0000-00-00,0000-00-00,7,2,0.0,0,2013-06-02 15:18:14,
MistButterfly,5690,11,0000-00-00,0000-00-00,8,2,0.0,0,2014-06-22 09:47:18,
MistButterfly,5835,39,0000-00-00,0000-00-00,9,2,0.0,0,2014-06-22 09:32:50,
MistButterfly,6045,25,0000-00-00,0000-00-00,8,2,0.0,0,2014-07-02 17:08:19,
MistButterfly,6586,50,0000-00-00,0000-00-00,7,2,0.0,0,2013-10-30 19:07:14,
MistButterfly,7054,26,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 14:03:08,
MistButterfly,7674,25,0000-00-00,0000-00-00,8,2,0.0,0,2016-12-28 18:10:45,
MistButterfly,9513,0,0000-00-00,0000-00-00,0,6,0.0,0,2014-03-26 11:34:13,
MistButterfly,9656,12,0000-00-00,0000-00-00,8,2,0.0,0,2014-07-02 17:08:24,
MistButterfly,9863,0,0000-00-00,0000-00-00,0,3,0.0,0,2013-12-05 20:51:14,
MistButterfly,9926,12,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 14:23:14,
MistButterfly,10030,25,0000-00-00,0000-00-00,8,2,0.0,0,2016-12-31 21:52:12,
MistButterfly,10800,25,0000-00-00,0000-00-00,9,2,0.0,0,2014-07-02 17:08:52,
MistButterfly,11013,12,0000-00-00,0000-00-00,7,2,0.0,0,2013-06-18 17:07:00,
MistButterfly,11123,12,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 14:23:27,
MistButterfly,11759,24,0000-00-00,0000-00-00,6,2,0.0,0,2014-07-07 08:54:33,
MistButterfly,12365,25,0000-00-00,0000-00-00,8,2,0.0,0,2017-01-14 23:36:09,
MistButterfly,14227,13,0000-00-00,0000-00-00,7,2,0.0,0,2014-04-17 17:21:51,
MistButterfly,14397,25,0000-00-00,0000-00-00,9,2,0.0,0,2014-07-02 17:10:00,
MistButterfly,14713,13,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 14:21:29,
MistButterfly,1,26,0000-00-00,0000-00-00,9,2,0.0,0,2013-04-26 14:09:21,
MistButterfly,7,26,0000-00-00,0000-00-00,5,2,0.0,0,2014-08-10 11:07:35,
MistButterfly,16,24,0000-00-00,0000-00-00,10,2,0.0,0,2013-04-27 22:33:10,
MistButterfly,19,0,0000-00-00,0000-00-00,0,6,0.0,0,2013-07-04 21:58:20,
MistButterfly,20,220,0000-00-00,0000-00-00,7,2,0.0,0,2013-12-10 00:01:21,
MistButterfly,24,0,0000-00-00,0000-00-00,0,6,0.0,0,2015-11-28 21:42:14,
MistButterfly,26,22,0000-00-00,0000-00-00,6,2,0.0,0,2014-07-07 10:54:46,
MistButterfly,30,26,0000-00-00,0000-00-00,8,2,0.0,0,2015-01-08 23:44:48,
MistButterfly,31,1,0000-00-00,0000-00-00,6,2,0.0,0,2015-01-08 23:44:40,
MistButterfly,32,1,0000-00-00,0000-00-00,7,2,0.0,0,2015-01-08 23:44:01,
MistButterfly,33,25,0000-00-00,0000-00-00,8,2,0.0,0,2014-07-02 17:07:28,
MistButterfly,43,1,0000-00-00,0000-00-00,8,2,0.0,0,2014-12-13 21:47:54,
MistButterfly,44,0,0000-00-00,0000-00-00,0,6,0.0,0,2013-05-03 13:42:30,
MistButterfly,45,0,0000-00-00,0000-00-00,0,6,0.0,0,2013-05-03 13:42:25,
MistButterfly,47,1,0000-00-00,0000-00-00,7,2,0.0,0,2013-12-16 18:28:58,
MistButterfly,52,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-03-30 13:32:47,
MistButterfly,57,0,0000-00-00,0000-00-00,0,6,0.0,0,2013-04-27 22:30:15,
MistButterfly,60,24,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-26 19:15:19,
MistButterfly,68,23,0000-00-00,0000-00-00,6,2,0.0,0,2014-07-02 17:07:18,
MistButterfly,93,0,0000-00-00,0000-00-00,0,3,0.0,0,2015-06-05 10:46:31,
MistButterfly,104,24,0000-00-00,0000-00-00,6,2,0.0,0,2013-04-26 19:09:44,
MistButterfly,107,13,0000-00-00,0000-00-00,5,2,0.0,0,2015-05-12 11:53:35,
MistButterfly,121,51,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-25 20:10:40,
MistButterfly,123,52,0000-00-00,0000-00-00,7,2,0.0,0,2014-03-30 12:59:58,
MistButterfly,130,25,0000-00-00,0000-00-00,6,2,0.0,0,2016-10-06 21:36:15,
MistButterfly,131,26,0000-00-00,0000-00-00,6,2,0.0,0,2016-10-07 20:39:25,
MistButterfly,134,13,0000-00-00,0000-00-00,6,2,0.0,0,2015-05-29 17:22:13,
MistButterfly,135,75,0000-00-00,0000-00-00,8,2,0.0,0,2014-09-14 21:41:39,
MistButterfly,136,62,0000-00-00,0000-00-00,9,2,0.0,0,2014-10-05 18:57:36,
MistButterfly,145,26,0000-00-00,0000-00-00,7,2,0.0,0,2015-05-29 17:20:46,
MistButterfly,149,12,0000-00-00,0000-00-00,6,2,0.0,0,2013-04-26 13:59:20,
MistButterfly,150,50,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 14:05:43,
MistButterfly,153,0,0000-00-00,0000-00-00,0,3,0.0,0,2013-08-04 23:12:34,
MistButterfly,164,1,0000-00-00,0000-00-00,9,2,0.0,0,2013-04-26 15:25:09,
MistButterfly,165,26,0000-00-00,0000-00-00,6,2,0.0,0,2015-07-25 10:21:10,
MistButterfly,198,0,0000-00-00,0000-00-00,0,6,0.0,0,2015-11-13 19:44:01,
MistButterfly,199,1,0000-00-00,0000-00-00,9,2,0.0,0,2013-04-26 15:22:58,
MistButterfly,202,0,0000-00-00,0000-00-00,0,3,0.0,0,2013-04-28 19:42:06,
MistButterfly,205,0,0000-00-00,0000-00-00,0,6,0.0,0,2013-11-09 17:30:02,
MistButterfly,208,3,0000-00-00,0000-00-00,6,2,0.0,0,2014-03-10 11:06:29,
MistButterfly,209,26,0000-00-00,0000-00-00,7,2,0.0,0,2013-07-02 16:00:29,
MistButterfly,226,13,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-25 20:09:26,
MistButterfly,227,0,0000-00-00,0000-00-00,0,3,0.0,0,2013-10-31 16:45:17,
MistButterfly,228,26,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-28 19:46:32,
MistButterfly,235,115,0000-00-00,0000-00-00,0,3,0.0,0,2013-04-28 19:44:14,
MistButterfly,237,0,0000-00-00,0000-00-00,0,3,0.0,0,2013-04-28 21:21:01,
MistButterfly,239,24,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 14:12:39,
MistButterfly,243,13,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-26 14:23:47,
MistButterfly,245,0,0000-00-00,0000-00-00,0,3,0.0,0,2013-04-30 19:43:29,
MistButterfly,251,78,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-26 19:19:13,
MistButterfly,252,0,0000-00-00,0000-00-00,0,3,0.0,0,2014-03-16 18:46:15,
MistButterfly,258,4,0000-00-00,0000-00-00,5,2,0.0,0,2013-10-06 09:49:44,
MistButterfly,268,6,0000-00-00,0000-00-00,6,2,0.0,0,2015-04-11 12:07:55,
MistButterfly,270,13,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-26 14:06:20,
MistButterfly,279,13,0000-00-00,0000-00-00,6,2,0.0,0,2015-04-14 16:01:51,
MistButterfly,323,0,0000-00-00,0000-00-00,0,3,0.0,0,2014-02-01 16:54:22,
MistButterfly,326,4,0000-00-00,0000-00-00,7,2,0.0,0,2014-02-04 21:53:02,
MistButterfly,339,13,0000-00-00,0000-00-00,8,2,0.0,0,2014-07-07 10:54:06,
MistButterfly,341,25,0000-00-00,0000-00-00,7,2,0.0,0,2013-04-28 19:40:37,
MistButterfly,345,12,0000-00-00,0000-00-00,7,2,0.0,0,2013-11-24 21:59:20,
MistButterfly,355,24,0000-00-00,0000-00-00,7,2,0.0,0,2014-09-14 21:42:24,
MistButterfly,356,24,0000-00-00,0000-00-00,6,2,0.0,0,2014-01-28 16:02:56,
MistButterfly,369,12,0000-00-00,0000-00-00,5,2,0.0,0,2014-06-22 09:36:05,
MistButterfly,384,13,0000-00-00,0000-00-00,6,2,0.0,0,2014-08-10 12:40:13,
MistButterfly,387,13,0000-00-00,0000-00-00,8,2,0.0,0,2014-07-14 20:27:45,
MistButterfly,392,112,0000-00-00,0000-00-00,10,2,0.0,0,2013-04-26 15:19:48,
MistButterfly,393,1,0000-00-00,0000-00-00,5,2,0.0,0,2015-06-25 14:08:47,
MistButterfly,395,13,0000-00-00,0000-00-00,6,2,0.0,0,2014-08-10 12:43:05,
MistButterfly,401,0,0000-00-00,0000-00-00,0,6,0.0,0,2016-03-08 21:16:51,
MistButterfly,405,1,0000-00-00,0000-00-00,4,2,0.0,0,2013-04-26 14:06:00,
MistButterfly,419,0,0000-00-00,0000-00-00,0,6,0.0,0,2015-06-02 09:00:28,
MistButterfly,430,1,0000-00-00,0000-00-00,8,2,0.0,0,2013-04-25 20:10:54,
MistButterfly,431,1,0000-00-00,0000-00-00,9,2,0.0,0,2013-04-26 15:23:06,
